cell,lon,lat,range,updated
85881108,-5.8362,43.3605,1000,1755181081
85881109,-5.8602,43.344,24346,1759581724
73984021,-3.8126,40.4676,1000,1722805443
73984031,-3.8171,40.4696,1000,1722805443
71846421,-3.829,40.4735,1152,1722805443
73735435,-3.8303,40.4743,1000,1722805443
73750037,-3.8496,40.4799,1123,1722805443
86777108,-5.9234,43.5599,1000,1749553744
176678914,2.9872,42.2631,1039,1740241816
176833025,2.9825,42.2676,1000,1740241816
176985858,2.9733,42.2861,3477,1740241815
176678921,2.9991,42.2805,1606,1740241816
177037826,3.1565,42.3697,1000,1725342551
176678915,2.9908,42.2704,867,1740241816
176678920,2.989,42.2562,1364,1740241816
71792661,-3.763,40.3247,1000,1749289865
72111637,-3.7599,40.3247,1000,1749289865
71795487,-3.7576,40.3237,1000,1749289865
71816469,-3.7472,40.3184,577,1749289865
71873547,-3.7425,40.3149,1000,1749289865
71803413,-3.7305,40.3201,1000,1749289865
71800862,-3.7283,40.3239,1000,1741699202
71763486,-3.7205,40.3695,897,1741699202
71763466,-3.7211,40.3704,5143,1741699202
73764127,-3.6848,40.4505,1000,1750108568
71744031,-3.6901,40.4519,1000,1758787982
71776799,-3.6906,40.4295,1000,1741900982
71791114,-3.6899,40.4276,1000,1732906204
71932682,-3.6924,40.4224,1000,1752075242
71932694,-3.6927,40.4196,1000,1732906204
71932704,-3.6938,40.4172,1000,1732906204
85547522,-5.835,43.3671,1000,1760532602
84606986,-5.8524,43.356,1000,1747029182
84482072,-5.8482,43.3586,1000,1722506642
234744330,-8.5413,42.8426,1771,1749496803
86264353,-5.8127,43.3733,1102,1759581663
233567499,-8.5402,42.8582,733,1741604227
233567500,-8.5452,42.8676,503,1749496802
233337098,-8.5502,42.8686,972,1741604227
227042059,-8.3927,42.7458,17241,1741604226
122935829,-2.8718,43.2282,8026,1755190802
122901535,-2.9246,43.2378,7894,1714408205
122983435,-2.9284,43.232,7261,1714408205
122905099,-2.9407,43.2406,8319,1735557842
122907157,-2.9357,43.2452,8774,1735557841
122965525,-2.937,43.2398,8190,1735557841
85522778,-5.8444,43.3589,1625,1747029182
20608268,2.1885,41.4087,1000,1749678422
20608267,2.1889,41.4096,1000,1749678421
20943382,2.1389,41.3785,500,1743890883
20505378,2.1357,41.3791,1000,1718613326
20518178,2.1385,41.3758,1000,1732994036
21269023,2.1386,41.3765,1000,1732994035
20518175,2.139,41.3764,1000,1732994035
85599509,-5.8442,43.3485,978,1757617048
25380610,-3.3334,42.6271,19119,1755533341
73009164,-3.7079,40.4125,1000,1753272421
71782667,-3.7077,40.4127,1000,1757013781
72334859,-3.7114,40.4093,1000,1760729462
72334879,-3.7104,40.4053,1000,1754235962
71918347,-3.7125,40.4046,1000,1753003805
77112777,-0.9538,37.6245,554,1737748202
260142100,-0.9632,37.6358,3397,1737748201
72208158,-3.6751,40.4326,1000,1749289867
71741726,-3.6752,40.4308,1000,1749289867
73775135,-3.6801,40.4252,1000,1738439101
73731861,-3.6803,40.4374,1000,1754562374
84610781,-5.8295,43.3696,1000,1716472687
780,-3.6964,40.4634,1000,1730144702
86213979,-5.8238,43.3602,813,1756738287
20936982,2.1697,41.4019,1000,1723186143
71685150,-3.6896,40.4638,1000,1728286083
73826826,-3.6859,40.4763,983,1743249361
71740194,-3.6719,40.4511,1000,1728286083
72046111,-3.6835,40.425,1000,1738439101
72132372,-3.6834,40.448,500,1760784552
72132373,-3.6811,40.4477,1000,1717523165
71744788,-3.6889,40.4428,1000,1732906204
72081428,-3.736,40.4387,1942,1716668042
84839370,-5.8041,43.3908,1033,1720000149
71815199,-3.5379,40.3415,1823,1760784550
85292310,-5.8518,43.3702,1000,1744828801
20482079,2.1592,41.4076,1000,1743976141
16087818,2.2087,41.4526,1236,1750146666
21282069,2.1696,41.3998,1000,1730382242
20607509,2.1648,41.4118,1000,1743976141
20607499,2.1624,41.412,1000,1743976141
20506635,2.1289,41.3897,1000,1725209763
84531999,-5.6262,43.5238,1000,1744197667
21307680,1.667,41.2047,16973,1718613322
20747038,1.9978,41.4307,1050,1742149448
20613416,2.0084,41.4201,1323,1737916448
20629524,2.0122,41.4107,919,1757053502
110108948,1.4933,41.1761,1479,1737892870
20631563,2.1297,41.3701,1585,1754145722
20631573,2.1278,41.3696,1726,1754145722
20511755,2.1245,41.3681,1000,1754145722
20484116,2.1673,41.408,500,1755303482
76872203,-1.1355,37.9785,1000,1735593690
76872223,-1.1368,37.975,1000,1735593691
76887839,-1.1363,37.9599,750,1740085752
76853515,-1.1512,37.9396,1000,1740085752
76853525,-1.155,37.9306,1000,1739987587
76957983,-1.0268,37.7158,2110,1742157542
76952863,-0.9917,37.6677,1505,1726085704
76947723,-0.9623,37.6543,2860,1735593603
76905749,-0.948,37.623,1000,1742157543
76932117,-0.9552,37.6158,901,1752406804
76933407,-0.9604,37.6134,1000,1728829744
76942613,-0.9631,37.6098,1000,1752406804
76947743,-0.964,37.6252,2261,1728829744
259755531,-0.9195,37.7195,1352,1724782508
259755541,-0.9207,37.7173,1000,1724782510
259448330,-0.9742,37.7058,2433,1726085704
259808779,-0.9675,37.7367,4656,1726085703
259448340,-0.9558,37.7077,2370,1724782508
259525140,-0.9795,37.6638,3097,1726085704
72106782,-3.7134,40.3951,1000,1759845541
71778572,-3.7086,40.3944,1000,1756582024
72968726,-3.7114,40.4518,1000,1714660083
86419145,-5.8391,43.5393,1153,1755867989
86802897,-5.9315,43.5483,1000,1755181086
72191508,-3.696,40.4109,500,1742777403
72191498,-3.6998,40.4128,500,1742777404
13286913,2.1303,41.501,2021,1745229843
13211394,2.1459,41.4987,1595,1745229843
12822569,2.1794,41.4657,1000,1721514602
12822528,2.1848,41.459,1000,1721514612
20500511,2.1878,41.3988,1000,1723852382
20780309,2.1869,41.3851,1000,1718219360
21276949,2.1886,41.3872,1000,1718219361
20580622,2.1982,41.3885,1000,1718219361
20491551,2.1945,41.3875,1000,1718219361
21276948,2.1912,41.3907,500,1756049223
20500235,2.1864,41.396,1000,1723852382
20846602,2.1818,41.3999,1000,1737677521
20846604,2.1831,41.4025,1000,1749678421
86674688,-5.934,43.5581,1000,1738515242
85932310,-5.81,43.3872,1067,1746816722
20776726,2.1856,41.3881,1000,1756049223
20690984,2.1636,41.3824,5627,1746981183
20744716,2.1462,41.3767,1000,1737677522
20808970,2.1492,41.3741,1000,1735583042
20925728,2.148,41.3761,500,1735239482
75309825,-5.1617,36.7436,1049,1748509381
75130900,-4.5538,36.7154,1000,1717660984
26241036,-4.4507,36.7146,1000,1717660984
26226188,-4.4414,36.7163,1000,1717660984
26226187,-4.4396,36.7165,1000,1717660984
26215435,-4.434,36.7168,1000,1717660984
26216214,-4.432,36.7142,1000,1717660984
26216213,-4.4326,36.714,1000,1717660984
28882708,-4.4307,36.7135,2322,1717660984
26222603,-4.4329,36.7115,1000,1717660984
26222602,-4.4331,36.7119,1000,1717526582
28882718,-4.4336,36.7133,1000,1717660984
28882690,-4.4368,36.715,1000,1717660984
26478080,-4.4407,36.7129,1000,1717534202
26478082,-4.4426,36.7148,1000,1717534203
47120138,-3.6086,37.191,1000,1744621030
47657739,-3.6078,37.1861,1000,1744529583
46300938,-3.5997,37.1826,1000,1744621025
48502548,-3.5902,37.1728,1000,1744529582
46582539,-3.5919,37.1806,835,1744621025
46972437,-3.5819,37.1678,3345,1751744103
46582540,-3.596,37.1855,1000,1744621025
47663636,-3.574,37.1634,2475,1751744102
47350538,-3.6011,37.1754,1798,1744621022
46198549,-3.6004,37.1861,1261,1744621030
46454538,-3.6004,37.1864,1000,1744621025
46428948,-3.6015,37.178,1000,1744374241
48604940,-3.6008,37.1719,1000,1744437962
48604938,-3.5988,37.1727,1065,1744437962
47657749,-3.6053,37.1826,1000,1744358822
86034778,-5.8393,43.3577,1000,1748518021
86034779,-5.8442,43.3591,1000,1748518021
86034719,-5.8402,43.3584,1025,1760792342
86034720,-5.8484,43.3623,1000,1760532602
85445900,-5.856,43.3581,1000,1719841623
85445909,-5.8662,43.34,2108,1720207743
72208148,-3.6732,40.4335,1000,1751823183
72322590,-3.6722,40.4346,1000,1734271263
20506646,2.1249,41.3865,500,1728661474
233337109,-8.5539,42.8604,3652,1749496802
234745108,-8.5419,42.861,3271,1749496803
72236832,-3.6645,40.4072,521,1755706054
64257558,2.6603,39.5637,1000,1729114028
20858146,2.128,41.3797,1000,1718613326
20516374,2.1226,41.3845,500,1728661474
16087839,2.2028,41.4523,1000,1750146666
17939302,2.6248,39.5825,1000,1713979708
17938280,2.6348,39.5889,1000,1713979708
72055819,-3.6584,40.5054,1000,1748533562
233567509,-8.5415,42.86,1000,1745835067
20687892,2.1279,41.3896,1000,1748508542
43629591,2.8483,41.8957,11220,1718613309
85445899,-5.8578,43.344,2309,1759581640
84606988,-5.8509,43.3554,1000,1745758922
86213980,-5.8289,43.3727,1844,1740744963
71868427,-3.6229,40.4061,1000,1722257230
43584523,2.876,42.4026,1000,1738573026
43560478,2.9422,42.2542,26724,1743890833
43587595,2.9143,42.1562,15849,1734352691
43539732,2.7914,41.9174,1694,1736175206
20615947,2.4815,41.693,1000,1757053506
20663839,2.4471,41.6781,1000,1743890882
20629534,2.0058,41.4167,1000,1723270444
20638218,1.9712,41.4676,1260,1756656608
20695306,1.9631,41.4708,1375,1741985584
21262100,1.825,41.4368,1467,1743890883
20670996,1.8258,41.4245,1589,1737916446
110177035,1.6074,41.2796,1665,1755429662
110116628,1.4217,41.1821,1372,1715548382
110204948,0.634,40.7555,4139,1718613246
110204939,0.6148,40.7571,1429,1718613247
110114573,0.6104,40.7565,2499,1722665703
110172427,0.5153,40.673,4621,1718613252
110111242,0.4636,40.6117,1168,1718613251
117979669,-0.2948,39.6347,5994,1732994041
117837580,-0.3809,39.4593,1000,1756283643
117947934,-0.3853,39.4708,500,1733061125
117944853,-0.4015,39.4934,1867,1732994045
117957642,-0.4014,39.4942,1000,1732994044
117982734,-0.4735,39.4923,1000,1733177163
117982730,-0.473,39.4914,1000,1733177163
47088843,-3.6127,37.1989,1000,1744621031
20596756,1.7279,41.3722,1983,1718613279
20590091,1.6588,41.3146,2201,1743890883
110104852,1.3228,41.1773,3978,1715548262
110111775,1.3665,41.1662,1613,1717793102
20657183,1.6371,41.3051,1964,1737916444
20677653,1.6762,41.3223,1000,1755429662
20605451,1.7671,41.3986,3397,1755429661
21262091,1.8246,41.4374,18732,1737916446
233259551,-8.5636,42.8554,1123,1749496802
71780628,-3.6956,40.422,1000,1732906204
71780638,-3.6971,40.422,1000,1732906204
71780629,-3.6959,40.422,1000,1732906204
74007839,-3.6968,40.4269,1000,1751401081
71841547,-3.6956,40.4214,1000,1732906204
86264331,-5.8194,43.3631,1067,1756738202
86418443,-5.8299,43.529,2402,1759581722
86622731,-5.9251,43.5437,1076,1760792347
56394251,0.2056,42.6911,2456,1739622798
56382731,0.2316,42.5923,2733,1739622809
189630471,0.2335,42.6133,4532,1739622797
56382741,0.177,42.541,7905,1739622817
189809671,0.1586,42.5405,1930,1739622814
189809673,0.1125,42.5074,3150,1739622817
189809672,0.1388,42.4612,2104,1739622817
190424071,0.1892,42.5457,11409,1739622833
190654466,0.1381,42.4208,4835,1739622816
190654473,0.133,42.436,2223,1739622816
56325909,0.1321,42.4193,2311,1723307585
190654472,0.1413,42.4173,1000,1739622816
190782472,0.1371,42.4167,1000,1739622816
56323605,0.0853,42.4376,3134,1723371668
56323595,0.097,42.4354,5386,1723307605
190705671,0.1196,42.4255,4945,1739622833
189988872,-0.0526,42.4757,7184,1739622833
56344853,-0.0197,42.4673,4258,1723377308
56355595,-0.045,42.4745,4707,1723371667
56370443,-0.0068,42.4694,2763,1739622794
56344852,-0.0517,42.4655,3186,1723307588
190218242,-0.3449,42.4964,2923,1739622791
56332318,-0.3592,42.5401,3613,1720210444
72132374,-3.6834,40.4486,1000,1758729902
71774495,-3.6777,40.3938,1000,1752075242
71847190,-3.7214,40.4033,1000,1751835248
71875595,-3.8939,40.5438,1000,1722769026
71875605,-3.893,40.5419,1000,1722769026
20614411,1.9292,41.4843,1765,1728660064
20593684,1.8524,41.4516,3934,1737916446
20590100,1.6417,41.304,1512,1755429662
20675083,2.5017,41.7218,5031,1757053508
20663327,2.5356,41.71,1232,1718613313
20663326,2.5189,41.7065,1082,1743890882
20641567,2.5897,41.7254,1000,1718613313
20641557,2.6027,41.7269,1267,1718613313
43536670,2.6647,41.7405,1000,1718613312
43536660,2.6563,41.741,1676,1718613313
43534878,2.7388,41.7735,1386,1718613312
43547413,2.7558,41.8292,19665,1718613309
43547402,2.7499,41.8529,2269,1743890834
43646484,2.7835,41.8922,3422,1743890834
43561246,2.7787,41.9746,1000,1736175209
43522591,2.7892,41.9902,933,1736198466
43522571,2.7947,41.9946,1000,1736198466
43522580,2.8038,41.9997,1185,1736175210
43531294,2.83,42.0297,3094,1734352687
43531274,2.8799,42.0555,5405,1734352688
43531277,2.8687,42.049,2013,1742200622
43588885,2.8977,42.0644,5669,1742200622
43653655,2.8917,42.0839,8173,1742200622
43653645,2.91,42.1158,11859,1742200622
43558154,2.9177,42.1459,1708,1734352691
43574795,2.9406,42.2455,3734,1742200623
43575064,3.2757,42.2878,1000,1725342569
262356993,-1.1358,41.7896,4460,1745233090
262049794,-1.5006,41.8309,1362,1745233085
262177801,-1.2458,41.869,6032,1745233088
261665538,-1.3342,41.8495,8708,1745233087
43558174,2.912,42.126,12877,1734352690
43546891,2.8876,42.0569,5541,1742200622
43531275,2.8524,42.0467,3638,1742200622
43584286,2.8303,42.0305,1000,1734352687
43531530,2.8234,42.0251,1337,1734352687
43531550,2.8127,42.0147,1000,1734352687
43522581,2.7995,41.9949,1141,1736198465
43522590,2.7904,41.99,1120,1736175210
43629601,2.7689,41.871,5592,1736175202
43542283,2.5625,41.7172,1445,1718613313
20663317,2.5468,41.7134,1000,1718613313
20675092,2.5362,41.7142,5698,1743890882
20780555,2.4832,41.699,4678,1757053508
20780565,2.4849,41.676,1089,1718613313
21278484,2.4314,41.6486,910,1757053509
20577054,2.4128,41.6402,500,1757053509
20579604,2.4049,41.6367,4136,1757053509
20579614,2.3919,41.6329,5187,1757053505
20650516,2.3857,41.6305,5753,1757053509
20650526,2.374,41.6258,6832,1743890882
20671764,2.3693,41.6251,1149,1757053505
20671774,2.3587,41.6207,651,1757053509
20670475,2.3496,41.6143,1000,1738347096
20670485,2.3371,41.6024,839,1757053509
20631061,2.3298,41.599,2283,1757053509
20631060,2.3243,41.598,1531,1757053509
20631070,2.309,41.5917,1078,1757053509
20809759,2.3263,41.5811,4868,1743976145
20725269,2.2852,41.5758,1602,1718613315
20623883,2.2679,41.5613,1000,1718613315
20620575,2.2413,41.5564,1023,1735406343
20636437,2.2326,41.546,1000,1734478816
20581653,2.2158,41.5277,773,1735406343
20498463,2.1889,41.4615,3657,1743890882
233925908,-8.5398,42.8569,1000,1745835067
12956960,2.1432,41.3802,1000,1726686725
86213919,-5.8293,43.3585,1000,1759581662
12880138,2.1421,41.3808,1000,1726686725
259016725,-1.517,38.2764,1329,1740085744
12879106,2.1464,41.3749,627,1726686725
12880158,2.1421,41.3802,1391,1729114024
234744331,-8.5122,42.8223,4904,1749496803
234744351,-8.4805,42.8021,4447,1749496803
177006703,2.5604,41.7165,1882,1730709918
12893983,2.1642,41.3854,1000,1716760382
15453963,2.1639,41.3854,1000,1716760382
15453954,2.1647,41.3875,1000,1725099856
64071179,1.2089,41.7086,7883,1756489084
64041994,1.2361,41.8469,16894,1756489083
64073739,1.2379,41.7282,4642,1733592665
64016405,1.2598,41.6838,7705,1733592666
64009482,1.3336,41.6493,25680,1723275004
20815883,1.3946,41.622,20168,1733592667
20815903,1.3937,41.6219,20242,1723451768
20918805,1.4874,41.6241,12591,1723451769
20918795,1.4751,41.6253,13624,1723451769
20747797,1.5047,41.6213,11122,1723451769
20862997,1.6356,41.599,1250,1733592669
20862996,1.6312,41.6018,877,1756656605
20669962,1.6524,41.5953,17732,1756656605
20633374,1.8654,41.5336,1525,1733558769
20717598,1.8731,41.5307,954,1742149447
23013928,1.8972,41.5173,767,1733558769
23013918,1.9037,41.5077,1000,1728660064
20603924,1.923,41.5002,1256,1741985584
20652052,1.9916,41.4394,1000,1723453506
20749844,2.1124,41.3864,3910,1718613328
76850964,-1.1567,37.9272,1437,1740085753
76898827,-1.1366,37.9767,1000,1740085751
13527040,2.1381,41.3702,1000,1726686722
24405767,-3.2123,42.6325,6265,1755533342
24380168,-3.1958,42.6206,4760,1755533342
24380167,-3.1188,42.63,3377,1755533343
24346887,-3.0727,42.6511,2502,1755533401
86213908,-5.8143,43.3798,1992,1716472687
161477910,-6.2467,36.5934,1366,1760451181
161477900,-6.2415,36.5939,1000,1760451181
12879107,2.1472,41.3735,1000,1726686725
20745503,2.0818,41.5395,1356,1756294322
20720651,2.1859,41.4814,615,1734478808
20599572,2.186,41.4885,888,1735406343
20720654,2.1861,41.4805,1000,1718613316
20902184,2.1564,41.4913,1000,1733728280
20892190,2.0891,41.5397,1124,1756294322
20699167,2.0301,41.5446,992,1733728282
13522698,2.1392,41.3823,1000,1724793602
86419035,-5.824,43.5221,942,1755867988
86649110,-5.9073,43.5476,1000,1749553744
86623508,-5.9116,43.5456,6920,1755181231
84737382,-5.9157,43.5451,923,1731159845
86623509,-5.9237,43.5435,691,1759581647
86802710,-5.9311,43.5482,1000,1744833842
20590090,1.6561,41.3149,2122,1755429662
20587285,1.9836,41.4469,1021,1736597942
21269022,2.1411,41.3769,1000,1732994036
21281814,2.1368,41.3822,1000,1718613326
86622730,-5.9132,43.546,606,1760792347
74006804,-3.6709,40.47,500,1760784563
74006794,-3.6735,40.4738,500,1760784563
71848990,-3.5889,40.6083,4538,1750108565
71848991,-3.5901,40.6331,1170,1760784492
12891136,2.1582,41.3808,1000,1716760381
20729866,2.158,41.3793,1000,1737677522
20911636,2.1652,41.3867,1000,1737677522
21300512,2.1705,41.3876,1000,1718613327
20582154,2.1125,41.4975,559,1757053563
110204958,0.6056,40.7207,8092,1715547422
110204959,0.5929,40.7403,1000,1718613247
110080267,1.1079,41.1008,1000,1715548082
110178570,1.1301,41.115,1074,1721378283
110117150,1.3903,41.1591,1000,1718613275
110112030,1.4803,41.1854,1445,1737892870
110326549,1.5466,41.2143,1000,1755429663
110103051,1.5713,41.2489,1730,1755429662
20657182,1.6331,41.2991,1000,1755429662
20656404,1.8388,41.4344,2414,1737892866
20656405,1.8375,41.4324,2453,1737916446
20656395,1.8625,41.4441,3323,1737916446
20699935,1.8972,41.4607,2217,1718613302
20698891,1.8914,41.4603,1132,1718613302
20699925,1.9182,41.4683,1035,1718613302
20653333,1.935,41.4735,625,1728633063
20868876,1.9722,41.4683,1000,1737916447
20572962,1.9832,41.454,1240,1737916447
20587288,1.9904,41.4421,1094,1737916447
20613406,2.0082,41.4162,1047,1737916448
20687902,2.1186,41.3866,1000,1748508542
76912660,-1.1382,37.9562,795,1740085752
76853534,-1.1574,37.9276,1000,1739987587
76850954,-1.1655,37.9682,4516,1735593677
76850974,-1.1687,37.9271,1000,1735593680
76952842,-1.0069,37.7003,2794,1742157542
85602570,-5.8356,43.3546,1199,1760718902
85602572,-5.8417,43.3598,1286,1760962621
43576852,2.9332,41.7219,1000,1746874563
43576853,2.9267,41.7245,1156,1746874563
85602571,-5.846,43.3491,757,1759581640
85445890,-5.8547,43.3583,500,1752057365
74006805,-3.6707,40.4695,525,1760784560
74006795,-3.6737,40.4759,1000,1760784559
71694613,-3.6742,40.4772,1000,1760784560
71694879,-3.6739,40.4818,500,1750108567
71694859,-3.6734,40.4845,1000,1718570466
72069141,-3.673,40.4873,1000,1760784484
71871775,-3.6713,40.4914,582,1760784484
43539722,2.7923,41.9316,11768,1736175206
12878859,2.1399,41.3679,1000,1726686725
177345144,2.9107,41.8935,7326,1718613309
43544853,2.8976,41.8166,11513,1718613311
43555103,2.9711,41.8351,14230,1718613310
43577365,2.9165,41.8227,11584,1718613310
43574037,2.9539,41.8445,12470,1718613310
43536395,2.9526,41.8578,11709,1718613311
43589407,2.93,41.826,9740,1718613310
43555102,2.9693,41.8268,7212,1718613310
43642399,3.0064,41.8508,6352,1718613309
43539211,2.986,41.8802,8626,1718613309
20492312,2.1657,41.3962,1000,1718613327
20866336,2.1638,41.3755,1000,1718613326
13034281,2.1478,41.4067,1000,1737544262
12916265,2.1433,41.426,1000,1750146602
85445979,-5.8716,43.3304,1331,1756474383
85445980,-5.8551,43.3577,500,1752057365
85445978,-5.8428,43.3548,1000,1753031842
85522718,-5.85,43.3592,1000,1749553744
20596245,1.6394,41.5973,1000,1723451770
20646430,1.5865,41.5937,4140,1756656605
64043021,1.2388,41.692,1915,1723275004
64043041,1.1808,41.6883,3912,1723275004
20598047,1.9041,41.5068,1266,1733728322
20755210,1.8888,41.5228,1000,1733728322
14370079,2.1605,41.3926,3184,1716500702
14370078,2.145,41.3848,4682,1726686725
71694612,-3.6742,40.478,578,1760784563
71694878,-3.6738,40.4827,500,1760784563
71694858,-3.6725,40.4852,500,1760784560
72069140,-3.6727,40.4887,500,1760784560
71871774,-3.6707,40.492,884,1760784557
71698964,-3.667,40.4954,688,1760784560
15542284,2.1637,41.38,1000,1718053383
12891138,2.1563,41.3805,1000,1725099856
43541534,2.7833,41.8721,4589,1734352683
43589387,2.9803,41.83,6877,1718613310
179230730,-1.1366,37.9764,1000,1735593690
179233310,-1.153,37.9404,1000,1740085752
260167179,-1.1938,37.9463,3401,1739987642
260600341,-1.1457,37.9027,805,1740085753
260600340,-1.1424,37.895,1000,1740085753
259552780,-1.0849,37.8022,3084,1739987644
260702750,-1.0791,37.7891,1952,1740085755
259783180,-0.9791,37.808,9445,1725294126
260730389,-1.0407,37.7236,4844,1739987645
260781588,-0.9884,37.6552,1094,1728646863
260781599,-0.976,37.6259,2421,1735593602
12882955,2.149,41.381,1000,1725099855
43529738,2.8268,41.983,5396,1736198462
43529739,2.8265,41.9831,5403,1736198462
51212800,-5.635,43.5231,669,1751022001
43529740,2.8201,41.9917,4980,1736198464
51212802,-5.6425,43.5222,969,1744374186
51212801,-5.6475,43.5205,1006,1744374186
51214682,-5.6622,43.5162,1522,1740770403
43545364,2.8561,42.0422,2496,1734352688
117897246,-0.2227,39.0325,1000,1716361034
117897236,-0.2106,39.0174,3282,1716361034
43633430,2.939,42.2658,27834,1734352693
43574794,2.941,42.2475,1414,1734352693
43581963,2.8951,42.3689,8529,1743890833
43655201,2.9158,42.3411,5026,1743890833
117889301,-0.0821,38.8908,7615,1716361032
117837855,-0.1264,38.9069,1046,1716361032
117959189,-0.1056,38.9003,1254,1716361032
117884703,-0.0686,38.8896,1000,1716361031
117880853,-0.0298,38.867,2780,1716361031
7851019,-0.0219,38.866,1000,1716361031
7857183,0.004,38.8296,1079,1716361030
7756053,0.0318,38.8059,4282,1716361030
7874335,0.0536,38.7527,1474,1716361029
7845387,0.0522,38.7384,2228,1716361029
7848223,0.0191,38.6947,4120,1716361028
7699211,0.0022,38.6375,1000,1716361028
7875093,-0.005,38.6318,7537,1716361028
7773215,-0.0544,38.6198,12833,1716361027
7839529,-0.0904,38.5938,1000,1716361026
7839499,-0.1128,38.5781,1365,1716361026
7836683,-0.2017,38.5352,1000,1735593624
7794186,-0.2546,38.5204,1365,1735593664
7794206,-0.2668,38.5074,780,1735593664
7681034,-0.2763,38.5038,751,1735593664
7698453,-0.3691,38.4551,1423,1735593622
7800863,-0.3847,38.4478,1000,1735593621
7833119,-0.4216,38.4189,1914,1755427568
7807243,-0.4752,38.3825,1097,1755427627
7807774,-0.583,38.4101,2537,1735593668
7837471,-0.5464,38.3402,2107,1755427625
7853589,-0.5653,38.2933,1000,1755427625
7831819,-0.5701,38.2968,1000,1755427570
7877653,-0.677,38.2973,1000,1735593670
12924457,2.1694,41.4008,1000,1720459566
15394060,2.1747,41.4066,1000,1716579605
12809473,2.1637,41.3997,1000,1719186662
12878879,2.1406,41.3681,1000,1726686722
20503051,2.1609,41.4037,1359,1718613325
21258507,2.1603,41.3971,2046,1733506622
20580642,2.1837,41.3923,3541,1718219361
20584715,2.1639,41.4007,1761,1728661982
12801823,2.1714,41.3866,1000,1722730623
13070849,2.021,41.3071,1000,1729114024
13058817,2.001,41.2962,1000,1723555927
20722789,1.9831,41.2818,1000,1729114023
21591908,1.9791,41.2786,1000,1729114023
20722790,1.9876,41.2854,1423,1729114023
21591929,1.9737,41.2743,1000,1723555927
21310319,1.9503,41.266,1000,1729114023
13037078,2.1169,41.3646,1046,1729114024
161836288,-6.2509,36.5893,1000,1760451181
12882699,2.1429,41.381,1502,1729114024
13522699,2.1363,41.3821,1000,1724793602
33547806,-3.3772,39.0138,1448,1755706045
33547786,-3.3743,39.032,2769,1755706045
20561950,2.1508,41.3731,1000,1734478807
21300502,2.1738,41.3889,1000,1718613327
20524044,2.1752,41.3846,1000,1718613327
21258270,2.1764,41.3833,1000,1718613327
20848138,2.1185,41.3837,1000,1748508542
20527116,2.1359,41.3652,1000,1715545322
20657694,2.0374,41.2721,1000,1718613319
20631307,1.8964,41.253,2141,1755454143
20585506,1.9696,41.2687,1320,1716029956
21297696,2.0957,41.342,1535,1718613318
20507660,2.1428,41.3836,1000,1748508542
20516619,2.1167,41.3753,5661,1733504941
20555308,2.0712,41.3281,4207,1754145722
20515852,2.1282,41.3752,1000,1715545321
86059610,-5.8314,43.3585,1872,1754321140
7751434,-0.7725,38.2463,1000,1735593672
85881179,-5.8329,43.356,7041,1760792342
71819039,-3.8665,40.4895,1000,1722805443
72333579,-3.8615,40.4847,1000,1722805443
73750047,-3.857,40.4827,1000,1722805443
20494102,2.1903,41.4037,1000,1718219361
20608277,2.1968,41.4107,1418,1746981183
20732692,2.2278,41.44,614,1733728279
20732682,2.2313,41.4454,1000,1733662202
85394779,-5.8507,43.3623,1000,1746643262
85394780,-5.8533,43.3622,1000,1746643262
86034890,-5.8357,43.3576,988,1744197662
84610782,-5.8372,43.3577,1000,1723813022
71815178,-3.5377,40.3405,1000,1760784550
71815198,-3.5374,40.343,1000,1760784550
71787797,-3.6797,40.3952,1000,1742777403
125538059,-5.6601,41.9826,4589,1751712319
125512479,-5.6023,41.9523,8662,1751712318
125739275,-5.6305,41.97,9958,1755867928
228242641,-5.6788,40.9336,1630,1755173107
228114640,-5.6809,40.9375,1000,1755173107
247977819,-6.4292,39.5026,4916,1746555384
247747419,-6.4174,39.3988,2932,1746555386
61448478,-5.8885,42.892,1041,1757616789
61509908,-5.7761,42.7461,3708,1758385222
61509918,-5.7932,42.7127,1150,1756130366
61448980,-5.606,42.3196,1169,1757616798
61525279,-5.592,42.2922,2434,1757616798
61445386,-5.6213,42.1832,2222,1756475049
61447435,-5.6095,42.193,850,1756738159
61445406,-5.6386,42.1477,1551,1758385210
125474571,-5.5817,41.9601,2041,1756130355
125496597,-5.599,41.9575,2796,1756130355
94781194,-5.6926,40.9763,656,1754496126
94781214,-5.7103,40.9607,2955,1754496127
94741524,-5.7034,40.9543,1760,1754496127
94730527,-5.7136,40.9561,1000,1716675993
15381002,-6.9742,38.8721,500,1754132766
15451914,-6.9794,38.8725,1000,1743793866
15381013,-6.9735,38.8708,1000,1754132766
14293537,2.1487,41.3956,3888,1724084162
72069150,-3.6756,40.4839,1000,1760784563
71683860,-3.6825,40.4829,708,1760784562
71683870,-3.6817,40.4831,669,1760784563
102406158,-4.3264,40.746,6061,1722805448
102406168,-4.2654,40.742,4081,1722805448
71797791,-3.8686,40.4939,1000,1722805443
140829716,-6.9704,38.8654,1000,1743793866
12879894,2.1322,41.3719,1000,1729114024
20688395,2.1857,41.501,1000,1734478808
20797962,2.2603,41.5909,1106,1735406344
20541727,2.2694,41.6085,1951,1735406344
20803604,2.2637,41.621,1675,1735406344
20733972,2.3113,41.6098,4711,1745259810
